timestamp,Dishwasher,Critical Appliances,PV,Washing Machine,Grid Import,Dynamic Price
12-12-2016 04:30,0,0.044,0,0,0.044,37.83
12-12-2016 04:45,0,0.036,0,0,0.036,40.31
12-12-2016 05:00,0,0.039,0,0,0.039,27.52
12-12-2016 05:15,0,0.035,0,0,0.035,34.17
12-12-2016 05:30,0,0.045,0,0,0.045,40.22
12-12-2016 05:45,0,0.056,0,0,0.056,48.5
12-12-2016 06:00,0,0.044,0,0,0.044,20.04
12-12-2016 06:15,0,0.135,0,0,0.135,37
12-12-2016 06:30,0,0.459,0,0.158,0.459,52.84
12-12-2016 06:45,0,0.166,0,0.005,0.166,62.9
12-12-2016 07:00,0,0.361,0,0.004,0.361,40.88
12-12-2016 07:15,0,0.184,0,0,0.184,52.75
12-12-2016 07:30,0,0.12,0,0,0.12,58.76
12-12-2016 07:45,0,0.08,0,0,0.08,67
12-12-2016 08:00,0,0.094,0,0,0.094,60.68
12-12-2016 08:15,0,0.041,0,0,0.041,60.67
12-12-2016 08:30,0,0.045,0,0,0.045,56.8
12-12-2016 08:45,0,0.045,0.01,0,0.035,50.57
12-12-2016 09:00,0,0.042,0.022,0,0.02,62.13
12-12-2016 09:15,0,0.044,0.034,0,0.01,56.24
12-12-2016 09:30,0,0.04,0.06,0,0,54.81
12-12-2016 09:45,0,0.042,0.071,0,0,50.56
12-12-2016 10:00,0,0.048,0.058,0,0,60.01
12-12-2016 10:15,0,0.052,0.102,0,0,57.11
12-12-2016 10:30,0,0.028,0.099,0,0,51.93
12-12-2016 10:45,0,0.035,0.115,0,0,47.82
12-12-2016 11:00,0,0.036,0.135,0,0,55.44
12-12-2016 11:15,0,0.045,0.14,0,0,54.12
12-12-2016 11:30,0,0.051,0.17,0,0,51.09
12-12-2016 11:45,0,0.047,0.149,0,0,46.97
12-12-2016 12:00,0,0.051,0.16,0,0.005,52.43
12-12-2016 12:15,0,0.081,0.216,0,0.016,48.4
12-12-2016 12:30,0,0.056,0.225,0,0,49.7
12-12-2016 12:45,0,0.065,0.16,0,0,51.14
12-12-2016 13:00,0,0.069,0.22,0,0,51.3
12-12-2016 13:15,0,0.521,0.211,0,0.314,49.95
12-12-2016 13:30,0,0.499,0.189,0,0.32,48.16
12-12-2016 13:45,0,0.326,0.18,0,0.175,46.99
12-12-2016 14:00,0,0.118,0.16,0,0,41.24
12-12-2016 14:15,0,0.111,0.13,0,0,45.79
12-12-2016 14:30,0,0.125,0.115,0,0.01,51.9
12-12-2016 14:45,0,0.111,0.09,0,0.021,55.74
12-12-2016 15:00,0,0.109,0.07,0,0.039,40.95
12-12-2016 15:15,0,0.115,0.049,0,0.066,46.94
12-12-2016 15:30,0,0.15,0.031,0,0.119,49.93
12-12-2016 15:45,0,0.12,0.02,0,0.1,54.18
12-12-2016 16:00,0,0.15,0.005,0,0.145,45.84
12-12-2016 16:15,0,0.17,0.005,0,0.165,46.68
12-12-2016 16:30,0,0.19,0,0,0.19,50.37
12-12-2016 16:45,0,0.181,0,0,0.181,51.85
12-12-2016 17:00,0,0.219,0,0,0.219,54.94
12-12-2016 17:15,0,0.25,0,0,0.25,53.56
12-12-2016 17:30,0,0.22,0,0,0.22,50.95
12-12-2016 17:45,0,0.236,0,0,0.236,45.34
12-12-2016 18:00,0,0.199,0,0,0.199,58.6
12-12-2016 18:15,0,0.17,0,0,0.17,49.85
12-12-2016 18:30,0,0.221,0,0,0.221,45.79
12-12-2016 18:45,0,0.354,0,0,0.354,42.03
12-12-2016 19:00,0,0.126,0,0,0.126,52.39
12-12-2016 19:15,0,0.095,0,0,0.095,48.64
12-12-2016 19:30,0,0.075,0,0,0.075,40.87
12-12-2016 19:45,0,0.068,0,0,0.068,34.1
12-12-2016 20:00,0,0.092,0,0,0.092,57.11
12-12-2016 20:15,0,0.275,0,0,0.275,46.21
12-12-2016 20:30,0,0.274,0,0,0.274,33.76
12-12-2016 20:45,0,0.25,0,0,0.25,20.88
12-12-2016 21:00,0,0.25,0,0,0.25,51.67
12-12-2016 21:15,0,0.466,0,0,0.466,43.03
12-12-2016 21:30,0,0.335,0,0,0.335,30.32
12-12-2016 21:45,0,0.269,0,0,0.269,15.4
12-12-2016 22:00,0,0.441,0,0,0.441,49.9
12-12-2016 22:15,0,0.354,0,0,0.354,41.03
12-12-2016 22:30,0,0.215,0,0,0.215,26.92
12-12-2016 22:45,0,0.23,0,0,0.23,16.07
12-12-2016 23:00,0,0.215,0,0,0.215,48.58
12-12-2016 23:15,0,0.201,0,0,0.201,40.23
12-12-2016 23:30,0,0.139,0,0,0.139,22.79
12-12-2016 23:45,0,0.135,0,0,0.135,6.25
