,wm,dw,pv_bess,ev,critical
71,0.0,0.0,0,0.0,0.039
72,0.0,0.0,0,0.0,0.040999999999999995
73,0.0,0.0,0,0.0,0.039
74,0.0,0.0,0,0.0,0.040999999999999995
75,0.0,0.0,0,0.1827894736842105,0.175
76,0.0,0.0,0,0.0,0.174
77,0.0,0.0,0,0.0,0.095
78,0.0,0.0,0,0.6650000000000001,0.085
79,0.0,0.0,0,0.6,0.15
80,0.0,0.0,0,0.0,0.581
81,0.0,0.0,0,0.0,0.505
82,0.0,0.0,0,0.647,0.10300000000000001
83,0.0,0.0,0,0.71,0.04
84,0.0,0.0,0,0.0,0.04
85,0.051,0.0,0,0.0,0.004
86,0.47700000000000004,0.0,0,0.27299999999999996,0.0
87,0.359,0.0,0,0.391,0.0
88,0.025,0.0,0,0.0,0.0
89,0.025,0.0,0,0.0,0.0
90,0.026000000000000002,0.0,0,0.0,0.0
91,0.024,0.0,0,0.0,0.0
92,0.026000000000000002,0.0,0,0.0,0.0
93,0.022,0.0,0,0.0,0.14800000000000002
94,0.023,0.0,0,0.0,0.31
95,0.040999999999999995,0.0,0,0.0,0.0
96,0.0,0.0,0,0.0,0.0
97,0.0,0.0,0,0.0,0.0
98,0.0,0.0,0,0.0,0.0
99,0.0,0.0,0,0.0,0.139
100,0.0,0.0,0,0.0,0.381
101,0.0,0.0,0,0.0,0.152
102,0.0,0.0,0,0.0,0.0
103,0.0,0.0,0,0.0,0.19399999999999998
104,0.0,0.0,0,0.0,0.52
105,0.25,0.0,0,0.0,0.311
106,0.358,0.0,0,0.0,0.141
107,0.023,0.0,0,0.0,0.08800000000000001
108,0.024,0.0,0,0.0,0.08199999999999999
109,0.024,0.0,0,0.0,0.1
110,0.024,0.0,0,0.0,0.084
111,0.024,0.0,0,0.0,0.125
112,0.026000000000000002,0.0,0,0.0,0.131
113,0.021,0.0,0,0.0,0.12
114,0.024,0.0,0,0.0,0.191
115,0.212,0.0,0,0.0,0.22399999999999998
116,0.405,0.0,0,0.0,0.235
117,0.243,0.0,0,0.0,0.315
118,0.0,0.0,0,0.0,0.335
119,0.0,0.0,0,0.0,0.561
120,0.0,0.0,0,0.29100000000000004,0.45899999999999996
121,0.0,0.0,0,0.45899999999999996,0.29100000000000004
122,0.0,0.0,0,0.0,0.255
123,0.0,0.0,0,0.0,0.25
124,0.0,0.0,0,0.441,0.309
125,0.0,0.0,0,0.0,0.29
126,0.0,0.0,0,0.0,0.29
127,0.0,0.0,0,0.0,0.29
128,0.0,0.0,0,0.0,0.321
129,0.0,0.0,0,0.0,0.539
130,0.0,0.0,0,0.0,0.475
131,0.0,0.0,0,0.0,0.43
132,0.0,0.0,0,0.0,0.505
133,0.0,0.0,0,0.0,0.24
134,0.0,0.0,0,0.0,0.24
135,0.0,0.0,0,0.5,0.25
136,0.0,0.0,0,0.0,0.25
137,0.0,0.0,0,0.0,0.226
138,0.0,0.0,0,0.0,0.18899999999999997
139,0.0,0.0,0,0.0,0.161
140,0.0,0.0,0,0.0,0.165
141,0.0,0.06,0,0.0,0.174
142,0.0,0.27899999999999997,0,0.0,0.165
143,0.0,0.233,0,0.0,0.18
144,0.0,0.19399999999999998,0,0.0,0.205
145,0.0,0.293,0,0.0,0.191
146,0.0,0.0,0,0.0,0.17
147,0.0,0.0,0,0.0,0.184
148,0.0,0.0,0,0.0,0.185
149,0.0,0.0,0,0.0,0.175
150,0.0,0.0,0,0.0,0.177
151,0.0,0.0,0,0.0,0.158
152,0.0,0.0,0,0.581,0.16899999999999998
153,0.0,0.0,0,0.0,0.151
154,0.0,0.0,0,0.0,0.14
155,0.0,0.0,0,0.0,0.141
156,0.0,0.0,0,0.616,0.134
157,0.0,0.0,0,0.0,0.11599999999999999
158,0.0,0.0,0,0.0,0.11900000000000001
159,0.0,0.0,0,0.0,0.126
160,0.0,0.0,0,0.0,0.124
161,0.0,0.0,0,0.0,0.12
162,0.0,0.0,0,0.0,0.07
163,0.0,0.0,0,0.0,0.055
164,0.0,0.0,0,0.0,0.051
165,0.0,0.0,0,0.0,0.064
166,0.0,0.0,0,0.0,0.065
167,0.0,0.0,0,0.0,0.07400000000000001
168,0.0,0.0,0,0.0,0.052000000000000005
169,0.0,0.0,0,0.0,0.054000000000000006
170,0.0,0.0,0,0.0,0.05
171,0.0,0.0,0,0.0,0.205
172,0.0,0.0,0,0.0,0.185
173,0.0,0.0,0,0.0,0.21
174,0.0,0.0,0,0.18778947368421078,0.175
175,0.0,0.0,0,0.646,0.10400000000000001
176,0.0,0.0,0,0.0,0.107
177,0.0,0.0,0,0.0,0.109
178,0.0,0.0,0,0.66,0.09
179,0.0,0.0,0,0.665,0.085
180,0.0,0.0,0,0.0,0.08800000000000001
181,0.0,0.0,0,0.0,0.077
182,0.0,0.0,0,0.694,0.055999999999999994
183,0.0,0.0,0,0.575,0.175
184,0.0,0.0,0,0.0,0.063
185,0.0,0.0,0,0.0,0.055999999999999994
186,0.0,0.0,0,0.0,0.036000000000000004
187,0.0,0.0,0,0.0,0.049
188,0.0,0.0,0,0.0,0.028999999999999998
189,0.0,0.0,0,0.0,0.051
190,0.0,0.0,0,0.0,0.057999999999999996
191,0.0,0.0,0,0.0,0.111
192,0.0,0.0,0,0.0,0.064
193,0.0,0.0,0,0.0,0.051
194,0.0,0.0,0,0.0,0.055999999999999994
195,0.0,0.0,0,0.0,0.073
196,0.0,0.0,0,0.0,0.191
197,0.0,0.0,0,0.0,0.065
198,0.0,0.0,0,0.0,0.049
199,0.0,0.0,0,0.0,0.057
200,0.0,0.0,0,0.0,0.053
201,0.0,0.0,0,0.0,0.06
202,0.0,0.0,0,0.0,0.122
203,0.0,0.0,0,0.0,0.055999999999999994
204,0.0,0.0,0,0.0,0.07400000000000001
205,0.0,0.0,0,0.0,0.064
206,0.0,0.0,0,0.0,0.046
207,0.0,0.0,0,0.0,0.051
208,0.0,0.0,0,0.0,0.049
209,0.0,0.0,0,0.0,0.040999999999999995
210,0.0,0.0,0,0.0,0.044000000000000004
211,0.0,0.0,0,0.0,0.04
212,0.0,0.0,0,0.0,0.042
213,0.0,0.0,0,0.0,0.09300000000000001
214,0.0,0.0,0,0.0,0.1
215,0.0,0.0,0,0.0,0.095
216,0.0,0.0,0,0.649,0.10099999999999999
217,0.0,0.0,0,0.5660000000000001,0.184
218,0.0,0.0,0,0.0,0.69
219,0.0,0.0,0,0.0,0.455
220,0.0,0.0,0,0.499,0.251
221,0.0,0.0,0,0.0,0.16
222,0.0,0.0,0,0.0,0.22399999999999998
223,0.0,0.0,0,0.0,0.235
224,0.0,0.0,0,0.0,0.26
225,0.0,0.0,0,0.0,0.23
226,0.0,0.0,0,0.0,0.226
227,0.0,0.0,0,0.0,0.289
228,0.0,0.0,0,0.0,0.23
229,0.0,0.0,0,0.0,0.24100000000000002
230,0.0,0.0,0,0.0,0.289
231,0.0,0.0,0,0.16078947368421023,0.287
232,0.0,0.0,0,0.0,0.313
233,0.0,0.0,0,0.0,0.26
234,0.0,0.0,0,0.0,0.205
235,0.0,0.0,0,0.0,0.2
236,0.0,0.0,0,0.0,0.261
237,0.0,0.0,0,0.0,0.22399999999999998
238,0.0,0.0,0,0.0,0.196
239,0.0,0.0,0,0.0,0.18899999999999997
240,0.0,0.0,0,0.0,0.19
241,0.0,0.0,0,0.0,0.126
242,0.0,0.0,0,0.0,0.10400000000000001
243,0.0,0.0,0,0.0,0.12
244,0.0,0.0,0,0.0,0.10099999999999999
245,0.0,0.0,0,0.0,0.105
246,0.0,0.0,0,0.0,0.10400000000000001
247,0.0,0.0,0,0.0,0.105
248,0.0,0.0,0,0.634,0.11599999999999999
249,0.0,0.0,0,0.0,0.109
250,0.0,0.0,0,0.0,0.1
251,0.0,0.0,0,0.0,0.1
252,0.0,0.0,0,0.641,0.109
253,0.0,0.0,0,0.0,0.111
254,0.0,0.0,0,0.0,0.12
255,0.0,0.0,0,0.0,0.115
256,0.0,0.0,0,0.0,0.105
257,0.0,0.0,0,0.0,0.1
258,0.0,0.0,0,0.0,0.106
259,0.0,0.0,0,0.0,0.109
260,0.0,0.0,0,0.0,0.061
261,0.0,0.0,0,0.0,0.054000000000000006
262,0.0,0.0,0,0.0,0.05
263,0.0,0.0,0,0.0,0.05
264,0.0,0.0,0,0.0,0.055
265,0.0,0.0,0,0.0,0.055999999999999994
266,0.0,0.0,0,0.0,0.07
267,0.0,0.0,0,0.0,0.345
268,0.0,0.0,0,0.0,0.254
269,0.0,0.0,0,0.0,0.19
270,0.0,0.0,0,0.0,0.11599999999999999
271,0.0,0.0,0,0.601,0.149
272,0.0,0.0,0,0.0,0.11599999999999999
273,0.0,0.0,0,0.0,0.12300000000000001
274,0.0,0.0,0,0.629,0.121
275,0.0,0.0,0,0.636,0.114
276,0.0,0.0,0,0.0,0.115
277,0.0,0.0,0,0.0,0.121
278,0.0,0.0,0,0.604,0.146
279,0.0,0.0,0,0.696,0.054000000000000006
280,0.0,0.0,0,0.0,0.033
281,0.0,0.0,0,0.0,0.04
282,0.0,0.0,0,0.0,0.06
283,0.0,0.0,0,0.0,0.045
284,0.0,0.0,0,0.0,0.04
285,0.0,0.0,0,0.0,0.040999999999999995
286,0.0,0.0,0,0.0,0.05
287,0.0,0.0,0,0.0,0.055999999999999994
288,0.0,0.0,0,0.0,0.096
289,0.0,0.0,0,0.0,0.084
290,0.0,0.0,0,0.0,0.073
291,0.0,0.0,0,0.0,0.061
292,0.0,0.0,0,0.0,0.324
293,0.0,0.0,0,0.0,0.147
294,0.0,0.0,0,0.0,0.051
295,0.0,0.0,0,0.0,0.063
296,0.0,0.0,0,0.0,0.055999999999999994
297,0.0,0.0,0,0.0,0.057999999999999996
298,0.0,0.0,0,0.0,0.055999999999999994
299,0.0,0.0,0,0.0,0.129
300,0.0,0.0,0,0.0,0.062
301,0.0,0.0,0,0.0,0.055
302,0.0,0.0,0,0.0,0.064
303,0.0,0.0,0,0.0,0.08
304,0.0,0.0,0,0.0,0.085
305,0.0,0.0,0,0.0,0.155
306,0.0,0.0,0,0.0,0.185
307,0.0,0.0,0,0.0,0.174
308,0.0,0.0,0,0.0,0.156
309,0.0,0.0,0,0.0,0.264
310,0.0,0.0,0,0.0,0.27
311,0.0,0.0,0,0.0,0.17
312,0.0,0.0,0,0.59,0.16
313,0.0,0.0,0,0.524,0.226
314,0.0,0.0,0,0.0,0.19399999999999998
315,0.0,0.0,0,0.0,0.235
316,0.0,0.0,0,0.56,0.19
317,0.0,0.0,0,0.0,0.196
318,0.0,0.0,0,0.0,0.18899999999999997
319,0.0,0.0,0,0.0,0.185
320,0.0,0.0,0,0.0,0.19
321,0.0,0.0,0,0.0,0.191
322,0.0,0.0,0,0.0,0.175
323,0.0,0.0,0,0.0,0.204
324,0.0,0.0,0,0.0,0.21600000000000003
325,0.0,0.0,0,0.0,0.17
326,0.0,0.0,0,0.0,0.304
327,0.0,0.0,0,0.554,0.196
328,0.0,0.0,0,0.0,0.19899999999999998
329,0.0,0.0,0,0.0,0.235
330,0.0,0.0,0,0.0,0.235
331,0.0,0.0,0,0.0,0.185
332,0.0,0.0,0,0.0,0.115
333,0.0,0.0,0,0.0,0.115
334,0.0,0.0,0,0.0,0.105
335,0.0,0.0,0,0.0,0.11
336,0.0,0.0,0,0.0,0.111
337,0.0,0.0,0,0.0,0.109
338,0.0,0.0,0,0.0,0.109
339,0.0,0.0,0,0.0,0.122
340,0.0,0.0,0,0.0,0.11900000000000001
341,0.0,0.0,0,0.0,0.111
342,0.0,0.0,0,0.0,0.114
343,0.0,0.0,0,0.0,0.11
344,0.0,0.0,0,0.634,0.11599999999999999
345,0.0,0.0,0,0.0,0.11900000000000001
346,0.0,0.0,0,0.0,0.126
347,0.0,0.0,0,0.0,0.109
348,0.0,0.0,0,0.635,0.115
349,0.0,0.0,0,0.0,0.11599999999999999
350,0.0,0.0,0,0.0,0.124
351,0.0,0.0,0,0.0,0.121
352,0.0,0.0,0,0.0,0.124
353,0.0,0.0,0,0.0,0.109
354,0.0,0.0,0,0.0,0.08
355,0.0,0.0,0,0.0,0.061
356,0.0,0.0,0,0.0,0.07
357,0.0,0.0,0,0.0,0.071
358,0.0,0.0,0,0.0,0.06
359,0.0,0.0,0,0.0,0.054000000000000006
360,0.0,0.0,0,0.0,0.051
361,0.0,0.0,0,0.0,0.057
362,0.0,0.0,0,0.0,0.057
363,0.0,0.0,0,0.0,0.06
364,0.0,0.0,0,0.0,0.055999999999999994
365,0.0,0.0,0,0.0,0.049
366,0.0,0.0,0,0.38778947368421185,0.051
367,0.0,0.0,0,0.697,0.053
368,0.0,0.0,0,0.0,0.061
369,0.0,0.0,0,0.0,0.08199999999999999
370,0.0,0.0,0,0.541,0.209
371,0.0,0.0,0,0.665,0.085
372,0.0,0.0,0,0.0,0.099
373,0.389,0.0,0,0.0,0.187
374,0.39300000000000224,0.0,0,0.2619999999999988,0.095
375,0.025000000000000022,0.0,0,0.2659999999999999,0.45899999999999996
376,0.026000000000000002,0.0,0,0.0,0.461
377,0.026000000000000002,0.0,0,0.0,0.099
378,0.026000000000000002,0.0,0,0.0,0.09
379,0.025,0.0,0,0.0,0.11
380,0.025,0.0,0,0.0,0.121
381,0.025,0.0,0,0.0,0.127
382,0.021,0.0,0,0.0,0.133
383,0.031,0.0,0,0.0,0.109
384,0.0,0.0,0,0.0,0.23600000000000002
385,0.0,0.0,0,0.0,0.54
386,0.0,0.0,0,0.0,0.588
387,0.0,0.0,0,0.0,0.516
388,0.0,0.0,0,0.0,0.193
389,0.0,0.0,0,0.0,0.228
390,0.0,0.0,0,0.0,0.129
391,0.0,0.0,0,0.0,0.243
392,0.0,0.0,0,0.0,0.39799999999999996
393,0.107,0.0,0,0.0,0.14800000000000002
394,0.266,0.0,0,0.0,0.175
395,0.017,0.0,0,0.0,0.237
396,0.017,0.0,0,0.0,0.253
397,0.018000000000000002,0.0,0,0.0,0.177
398,0.017,0.0,0,0.0,0.209
399,0.018000000000000002,0.0,0,0.0,0.19399999999999998
400,0.018000000000000002,0.0,0,0.0,0.21600000000000003
401,0.018000000000000002,0.0,0,0.0,0.18899999999999997
402,0.031,0.0,0,0.0,0.195
403,0.0,0.0,0,0.0,0.251
404,0.0,0.0,0,0.0,0.594
405,0.0,0.0,0,0.0,0.491
406,0.0,0.0,0,0.0,0.46
407,0.0,0.0,0,0.0,0.495
408,0.0,0.0,0,0.0,0.8640000000000001
409,0.0,0.0,0,0.06899999999999995,0.6809999999999999
410,0.0,0.0,0,0.0,0.509
411,0.0,0.0,0,0.0,0.731
412,0.0,0.0,0,0.18599999999999994,0.564
413,0.0,0.0,0,0.0,0.335
414,0.0,0.0,0,0.0,0.306
415,0.0,0.0,0,0.0,0.099
416,0.0,0.0,0,0.0,0.071
417,0.0,0.0,0,0.0,0.064
418,0.0,0.0,0,0.0,0.055
419,0.0,0.0,0,0.0,0.055999999999999994
420,0.0,0.0,0,0.0,0.053
421,0.0,0.0,0,0.0,0.11699999999999999
422,0.049000000000000016,0.0,0,0.0,0.21899999999999997
423,0.43700000000000006,0.0,0,0.11299999999999996,0.2
424,0.3430000000000001,0.0,0,0.0,0.18
425,0.3120000000000001,0.0,0,0.0,0.17
426,0.28800000000000003,0.274,0,0.0,0.17
427,0.2819999999999999,0.187,0,0.08600000000000017,0.195
428,0.24200000000000005,0.23800000000000002,0,0.0,0.17600000000000002
429,0.015999999999999945,0.326,0,0.0,0.209
430,0.23900000000000005,0.2,0,0.0,0.2
431,0.3089999999999993,0.0,0,0.0,0.2
432,0.28199999999999925,0.0,0,0.0,0.19
433,0.263,0.0,0,0.0,0.19
434,0.03200000000000001,0.0,0,0.0,0.215
435,0.003999999999999997,0.0,0,0.0,0.21600000000000003
436,0.003999999999999986,0.0,0,0.0,0.17
437,0.003999999999999986,0.0,0,0.0,0.149
438,0.003,0.0,0,0.0,0.14
439,0.004,0.0,0,0.0,0.16
440,0.004,0.0,0,0.586,0.16
441,0.004,0.0,0,0.0,0.151
442,0.0030000000000000005,0.0,0,0.0,0.139
443,0.0,0.0,0,0.0,0.14
444,0.0,0.0,0,0.6,0.15
445,0.0,0.0,0,0.0,0.161
446,0.0,0.0,0,0.0,0.16
447,0.0,0.0,0,0.0,0.065
448,0.0,0.0,0,0.37278947368421156,0.054000000000000006
449,0.0,0.0,0,0.0,0.059000000000000004
450,0.0,0.0,0,0.0,0.057
451,0.0,0.0,0,0.0,0.064
452,0.0,0.0,0,0.0,0.055
453,0.0,0.0,0,0.0,0.051
454,0.0,0.0,0,0.0,0.049
455,0.0,0.0,0,0.0,0.051
456,0.0,0.0,0,0.0,0.054000000000000006
457,0.0,0.0,0,0.0,0.065
458,0.0,0.0,0,0.0,0.06
459,0.0,0.0,0,0.699,0.051
460,0.0,0.0,0,0.0,0.044000000000000004
461,0.0,0.0,0,0.0,0.051
462,0.0,0.0,0,0.697,0.053
463,0.0,0.0,0,0.6839999999999999,0.066
464,0.0,0.0,0,0.0,0.068
465,0.0,0.0,0,0.0,0.26899999999999996
466,0.22,0.0,0,0.17,0.36
467,0.295,0.0,0,0.2859999999999999,0.16899999999999998
468,0.016000000000000014,0.0,0,0.0,0.299
469,0.017000000000000015,0.0,0,0.607,0.126
470,0.015,0.0,0,0.595,0.14
471,0.0,0.0,0,0.565,0.185
472,0.0,0.0,0,0.0,0.391
473,0.207,0.0,0,0.0,0.192
474,0.013000000000000001,0.0,0,0.0,0.243
475,0.013000000000000001,0.0,0,0.0,0.247
476,0.013000000000000001,0.0,0,0.0,0.311
477,0.015,0.0,0,0.0,0.265
478,0.033,0.0,0,0.0,0.21
479,0.003,0.0,0,0.0,0.195
480,0.0,0.0,0,0.0,0.195
481,0.0,0.0,0,0.0,0.281
482,0.0,0.0,0,0.0,0.165
483,0.0,0.0,0,0.0,0.264
484,0.0,0.0,0,0.0,0.24100000000000002
485,0.0,0.0,0,0.0,0.45899999999999996
486,0.0,0.0,0,0.0,0.54
487,0.0,0.0,0,0.0,0.425
488,0.0,0.0,0,0.0,0.319
489,0.0,0.0,0,0.0,0.496
490,0.0,0.0,0,0.0,0.345
491,0.0,0.0,0,0.0,0.335
492,0.0,0.0,0,0.0,0.17600000000000002
493,0.0,0.0,0,0.0,0.14
494,0.0,0.0,0,0.0,0.124
495,0.0,0.0,0,0.0,0.146
496,0.0,0.0,0,0.0,0.138
497,0.0,0.0,0,0.0,0.13
498,0.0,0.0,0,0.0,0.141
499,0.0,0.0,0,0.0,0.26
500,0.203,0.0,0,0.0,0.349
501,0.012,0.0,0,0.0,0.19
502,0.012,0.0,0,0.0,0.195
503,0.021,0.0,0,0.0,0.21
504,0.004,0.0,0,0.5509999999999999,0.195
505,0.0,0.0,0,0.5589999999999999,0.191
506,0.0,0.0,0,0.0,0.18899999999999997
507,0.0,0.0,0,0.0,0.18
508,0.0,0.0,0,0.56,0.19
509,0.0,0.0,0,0.0,0.255
510,0.0,0.0,0,0.0,0.3
511,0.0,0.0,0,0.0,0.301
512,0.0,0.0,0,0.0,0.289
513,0.0,0.0,0,0.0,0.245
514,0.0,0.0,0,0.0,0.226
515,0.0,0.0,0,0.0,0.24
516,0.0,0.0,0,0.0,0.574
517,0.0,0.0,0,0.0,0.57
518,0.0,0.0,0,0.0,0.305
519,0.0,0.0,0,0.04878947368421094,0.245
520,0.0,0.0,0,0.0,0.231
521,0.0,0.0,0,0.0,0.209
522,0.0,0.0,0,0.0,0.21100000000000002
523,0.0,0.0,0,0.0,0.469
524,0.0,0.0,0,0.0,0.51
525,0.0,0.0,0,0.0,0.396
526,0.0,0.0,0,0.0,0.42
527,0.0,0.0,0,0.0,0.344
528,0.0,0.0,0,0.0,0.13
529,0.0,0.0,0,0.0,0.085
530,0.0,0.0,0,0.0,0.040999999999999995
531,0.0,0.0,0,0.0,0.039
532,0.0,0.0,0,0.0,0.045
533,0.0,0.0,0,0.0,0.05
534,0.0,0.0,0,0.0,0.055999999999999994
535,0.31,0.0,0,0.0,0.034
536,0.307,0.0,0,0.39699999999999996,0.046
537,0.057,0.0,0,0.0,0.044000000000000004
538,0.003,0.0,0,0.0,0.055
539,0.004,0.0,0,0.0,0.055999999999999994
540,0.004,0.0,0,0.702,0.044000000000000004
541,0.003,0.0,0,0.0,0.040999999999999995
542,0.004,0.0,0,0.0,0.039
543,0.003,0.0,0,0.0,0.040999999999999995
544,0.004,0.0,0,0.0,0.044000000000000004
545,0.016,0.0,0,0.0,0.046
546,0.0,0.0,0,0.0,0.044000000000000004
547,0.0,0.0,0,0.0,0.036000000000000004
548,0.0,0.0,0,0.0,0.039
549,0.0,0.0,0,0.0,0.035
550,0.0,0.0,0,0.0,0.045
551,0.0,0.0,0,0.0,0.055999999999999994
552,0.0,0.0,0,0.0,0.044000000000000004
553,0.0,0.0,0,0.0,0.135
554,0.0,0.0,0,0.0,0.45899999999999996
555,0.0,0.0,0,0.0,0.166
556,0.0,0.0,0,0.0,0.361
557,0.0,0.0,0,0.0,0.184
558,0.0,0.0,0,0.0,0.12
559,0.0,0.0,0,0.67,0.08
560,0.0,0.0,0,0.0,0.094
561,0.0,0.0,0,0.0,0.040999999999999995
562,0.0,0.0,0,0.705,0.045
563,0.0,0.0,0,0.705,0.045
564,0.0,0.0,0,0.0,0.042
565,0.0,0.0,0,0.0,0.044000000000000004
566,0.0,0.0,0,0.71,0.04
567,0.0,0.0,0,0.708,0.042
568,0.0,0.0,0,0.0,0.048
569,0.0,0.0,0,0.0,0.052000000000000005
570,0.0,0.0,0,0.0,0.027999999999999997
571,0.158,0.0,0,0.0,0.035
572,0.005,0.0,0,0.0,0.036000000000000004
573,0.004,0.0,0,0.0,0.045
574,0.0,0.0,0,0.0,0.051
575,0.0,0.0,0,0.0,0.047
576,0.0,0.0,0,0.0,0.051
577,0.0,0.0,0,0.0,0.081
578,0.0,0.0,0,0.0,0.055999999999999994
579,0.0,0.0,0,0.0,0.065
580,0.0,0.0,0,0.0,0.069
581,0.0,0.0,0,0.0,0.521
582,0.0,0.0,0,0.0,0.499
583,0.0,0.0,0,0.0,0.326
584,0.0,0.0,0,0.0,0.11800000000000001
585,0.0,0.0,0,0.0,0.111
586,0.0,0.0,0,0.0,0.125
587,0.0,0.0,0,0.0,0.111
588,0.0,0.0,0,0.0,0.109
589,0.0,0.0,0,0.0,0.115
590,0.0,0.0,0,0.0,0.15
591,0.0,0.0,0,0.0,0.12
592,0.0,0.0,0,0.0,0.15
593,0.0,0.0,0,0.0,0.17
594,0.0,0.0,0,0.0,0.19
595,0.0,0.0,0,0.0,0.18100000000000002
596,0.0,0.0,0,0.0,0.21899999999999997
597,0.0,0.0,0,0.0,0.25
598,0.0,0.0,0,0.0,0.22
599,0.0,0.0,0,0.0,0.23600000000000002
600,0.0,0.0,0,0.551,0.19899999999999998
601,0.0,0.0,0,0.58,0.17
602,0.0,0.0,0,0.0,0.221
603,0.0,0.0,0,0.0,0.354
604,0.0,0.0,0,0.624,0.126
605,0.0,0.0,0,0.0,0.095
606,0.0,0.0,0,0.0,0.075
607,0.0,0.0,0,0.0,0.068
608,0.0,0.0,0,0.0,0.092
609,0.0,0.0,0,0.0,0.275
610,0.0,0.0,0,0.0,0.27399999999999997
611,0.0,0.0,0,0.0,0.25
612,0.0,0.0,0,0.0,0.25
613,0.0,0.0,0,0.0,0.466
614,0.0,0.0,0,0.0,0.335
615,0.0,0.0,0,0.0,0.26899999999999996
616,0.0,0.0,0,0.0,0.441
617,0.0,0.0,0,0.0,0.354
618,0.0,0.0,0,0.0,0.215
619,0.0,0.0,0,0.0,0.23
620,0.0,0.0,0,0.0,0.215
621,0.0,0.0,0,0.0,0.201
622,0.0,0.0,0,0.0,0.139
623,0.0,0.0,0,0.0,0.135
624,0.0,0.0,0,0.0,0.08
625,0.0,0.0,0,0.0,0.055999999999999994
626,0.0,0.0,0,0.0,0.065
627,0.0,0.0,0,0.0,0.059000000000000004
628,0.0,0.0,0,0.0,0.05
629,0.0,0.0,0,0.0,0.049
630,0.0,0.0,0,0.0,0.051
631,0.0,0.0,0,0.0,0.055999999999999994
632,0.0,0.0,0,0.691,0.059000000000000004
633,0.0,0.0,0,0.0,0.055
634,0.0,0.0,0,0.0,0.051
635,0.0,0.0,0,0.0,0.049
636,0.0,0.0,0,0.6787894736842096,0.05
637,0.0,0.0,0,0.0,0.061
638,0.0,0.0,0,0.0,0.059000000000000004
639,0.0,0.0,0,0.0,0.055
640,0.0,0.0,0,0.0,0.046
641,0.0,0.0,0,0.0,0.049
642,0.0,0.0,0,0.0,0.051
643,0.0,0.0,0,0.0,0.057999999999999996
644,0.0,0.0,0,0.0,0.061
645,0.0,0.0,0,0.0,0.051
646,0.0,0.0,0,0.0,0.048
647,0.0,0.0,0,0.0,0.051
648,0.0,0.0,0,0.0,0.051
649,0.0,0.0,0,0.0,0.064
