wm,dw,pv_bess,ev,critical
0.0,0.0,0.005091412742377344,0.6939085872576226,0.051
0.0,0.0,0.7059999999999998,0.0,0.044000000000000004
0.0,0.0,0.0,0.714,0.036000000000000004
0.0,0.0,0.0,0.711,0.039
0.0,0.0,0.0,0.7189999999999999,0.031
0.0,0.0,0.0,0.721,0.028999999999999998
0.0,0.0,0.0,0.7110000000000002,0.039
0.0,0.0,0.0,0.7089999999999999,0.040999999999999995
0.0,0.0,0.0,0.715,0.035
0.0,0.0,0.0,0.714,0.036000000000000004
0.0,0.0,0.0,0.721,0.028999999999999998
0.0,0.0,0.0,0.725,0.025
0.0,0.0,0.0,0.719,0.031
0.0,0.0,0.0,0.706,0.044000000000000004
0.0,0.0,0.0,0.709,0.040999999999999995
0.0,0.0,0.0,0.7109999999999999,0.039
0.0,0.0,0.7190000000000001,0.0,0.031
0.0,0.0,0.0,0.721,0.039
0.0,0.0,-1.0,-1.0,0.035
0.0,0.0,0.0,0.731,0.043
0.0,0.0,0.0,0.738,0.063
0.0,0.0,0.0,0.0,0.055999999999999994
0.0,0.0,-1.0,-1.0,0.168
0.0,0.0,0.0,0.6900000000000001,0.141
0.0,0.0,0.0,0.41803324099722783,0.046
0.0,0.0,-1.0,-0.5612650000000088,0.08199999999999999
0.0,0.0,-1.0,-1.0,0.087
0.0,0.0,-1.0,-1.0,0.054000000000000006
0.0,0.0,0.0,0.0,0.046
0.0,0.0,0.030000000000000027,1.0,0.17
0.0,0.0,0.24,1.0,0.03
0.0,0.0,-1.0,-1.0,0.02
0.0,0.0,0.0,0.0,0.19
0.0,0.0,0.0,0.946,0.369
0.0,0.0,0.040000000000000036,1.0,0.285
0.0,0.0,-1.0,0.0,0.242
0.0,0.0,0.0,0.0,0.205
0.0,0.0,0.10803324099722991,0.0,0.11
0.0,0.278,1.0,0.0,0.03
0.0,0.242,-1.0,0.0,0.04
0.0,0.221,0.0,0.0,0.05
0.0,0.126,0.0,0.0,0.062
0.0,0.428,0.0,0.0,0.036000000000000004
0.0,0.0,0.0,0.0,0.051
0.0,0.0,0.0,0.0,0.06
0.0,0.0,1.0,0.0,0.066
0.0,0.0,1.0,0.0,0.075
0.0,0.0,0.5264736842105205,0.0,0.22
0.0,0.0,0.0,0.0,0.304
0.0,0.0,0.0,0.0,0.316
0.0,0.0,1.0,0.0,0.055
0.0,0.0,1.0,0.0,0.045
0.0,0.0,1.0,0.0,0.045
0.0,0.0,1.0,0.0,0.054000000000000006
0.0,0.0,1.0,0.0,0.051
0.0,0.0,1.0,0.0,0.035
0.0,0.0,1.0,0.0,0.075
0.0,0.0,1.0,0.0,0.165
0.0,0.0,0.895,0.0,0.134
0.0,0.0,0.841,0.0,0.04
0.0,0.078,0.746,0.0,0.045
0.0,0.378,0.404,0.0,0.053
0.0,0.13,0.0,0.0,0.065
0.0,0.234,0.916,0.0,0.076
0.0,0.389,0.5599999999999999,0.0,0.08
0.0,0.02,0.901,0.0,0.079
0.0,0.0,-0.10739749999999947,0.0,0.076
0.0,0.0,0.08499999999999996,1.0,0.065
0.0,0.0,0.03400000000000003,1.0,0.066
0.0,0.0,0.0,0.8200000000000001,0.091
0.0,0.0,-1.0,-1.0,0.254
0.0,0.0,0.0,0.759,0.13699999999999998
0.0,0.0,-1.0,-1.0,0.09699999999999999
0.0,0.0,-1.0,-1.0,0.096
0.0,0.0,-1.0,-1.0,0.125
0.0,0.0,-1.0,-1.0,0.17300000000000001
0.0,0.0,-1.0,-1.0,0.21600000000000003
0.0,0.0,0.0,0.0,0.14
0.0,0.0,0.5099999999999999,0.0,0.27
0.0,0.0,-1.0,-1.0,0.345
0.0,0.0,0.0,0.0,0.29
0.0,0.0,0.0,0.0,0.435
0.0,0.0,0.0,0.43500000000000016,0.315
0.0,0.0,-1.0,-1.0,0.49
0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.34
0.0,0.0,0.0,0.4899999999999999,0.26
0.0,0.0,-0.33474500000000423,-0.59009499999997,0.281
0.0,0.0,0.0,0.0,0.22899999999999998
0.0,0.0,0.0,0.0,0.196
0.0,0.0,0.0,0.5359999999999988,0.214
0.0,0.0,-1.0,-1.0,0.22
0.0,0.0,0.0,0.5450000000000003,0.205
0.0,0.0,0.54,0.0,0.21
0.0,0.0,0.0,0.6260000000000001,0.124
0.0,0.0,-1.0,-1.0,0.032
0.0,0.003,0.718,0.0,0.028999999999999998
0.0,0.006999999999999999,0.0,0.7020000000000001,0.040999999999999995
0.0,0.012,0.0,0.699,0.039
0.0,0.0,0.0,0.7090000000000001,0.040999999999999995
0.0,0.0,0.0,0.711,0.039
0.0,0.0,0.0,0.7209999999999999,0.028999999999999998
0.0,0.0,0.0,0.718,0.032
0.0,0.0,0.0,0.7310000000000001,0.019
0.0,0.0,0.0,0.7150000000000002,0.035
0.0,0.0,0.0,0.7149999999999996,0.035
0.0,0.0,0.0,0.711,0.039
0.0,0.0,0.0,0.709,0.040999999999999995
0.0,0.0,0.0,0.7200000000000002,0.03
0.0,0.0,0.0,0.719,0.031
0.0,0.0,0.0,0.73,0.02
0.0,0.0,0.0,0.716,0.034
0.0,0.0,0.0,0.714,0.046
0.0,0.0,0.716,0.0,0.043
0.0,0.0,-1.0,-1.0,0.046
0.0,0.0,0.0,0.738,0.040999999999999995
0.0,0.0,0.0,0.769,0.03
0.0,0.0,0.0,0.0,0.040999999999999995
0.0,0.0,-1.0,-1.0,0.051
0.0,0.0,0.0,0.701,0.198
0.0,0.0,0.0,0.4070332409972366,0.094
0.0,0.0,-1.0,-0.6100000000000065,0.086
0.0,0.0,-1.0,-1.0,0.091
0.0,0.0,-1.0,-1.0,0.067
0.0,0.0,0.0,0.0,0.142
0.0,0.0,0.17999999999999994,1.0,0.045
0.0,0.0,0.16000000000000003,1.0,0.04
0.0,0.0,-1.0,-1.0,0.055
0.0,0.0,0.0,0.0,0.039
0.0,0.0,0.264,1.0,0.040999999999999995
0.0,0.0,0.32999999999999996,1.0,0.02
0.0,0.0,-1.0,0.0,0.03
0.0,0.0,0.0,0.0,0.04
0.0,0.0,0.10803324099722991,0.0,0.044000000000000004
0.0,0.0,1.0,0.0,0.046
0.0,0.0,-1.0,0.0,0.05
0.0,0.0,0.0,0.0,0.065
0.0,0.0,0.0,0.0,0.015
0.0,0.0,0.0,0.0,0.045
0.0,0.0,0.0,0.0,0.06
0.0,0.0,0.0,0.0,0.065
0.0,0.0,1.0,0.0,0.095
0.0,0.0,1.0,0.0,0.1
0.0,0.0,0.0,0.0,0.354
0.0,0.0,0.0,0.0,0.27399999999999997
0.0,0.0,0.0,0.0,0.066
0.0,0.0,1.0,0.0,0.07
0.0,0.0,1.0,0.0,0.07
0.0,0.0,1.0,0.0,0.08
0.0,0.0,1.0,0.0,0.065
0.0,0.0,1.0,0.0,0.085
0.0,0.0,1.0,0.0,0.14
0.0,0.0,1.0,0.0,0.257
0.0,0.0,1.0,0.0,0.131
0.0,0.0,0.721473684210524,0.0,0.10300000000000001
0.0,0.0,0.729,0.0,0.114
0.0,0.0,0.714,0.0,0.077
0.0,0.0,0.646,0.0,0.133
0.0,0.0,0.0,0.0,0.099
0.0,0.0,0.979,0.0,0.152
0.0,0.0,1.0,0.0,0.145
0.0,0.0,1.0,0.0,0.165
0.0,0.0,0.0,0.0,0.22899999999999998
0.0,0.0,0.0,0.988,0.16699999999999998
0.0,0.0,0.0,1.0,0.09
0.0,0.0,0.0,0.9850000000000001,0.045
0.0,0.0,-1.0,-1.0,0.124
0.0,0.0,0.0,0.891,0.059000000000000004
0.0,0.0,-1.0,-1.0,0.18600000000000003
0.0,0.0,-1.0,-1.0,0.1
0.0,0.0,-1.0,-1.0,0.139
0.0,0.0,-1.0,-1.0,0.147
0.0,0.0,-1.0,-1.0,0.15
0.0,0.0,0.0,0.0,0.145
0.0,0.0,0.0,0.62,0.15
0.0,0.0,-1.0,-1.0,0.22399999999999998
0.0,0.0,0.0,0.0,0.22
0.0,0.0,0.0,0.4582465373961348,0.24
0.0,0.0,0.0,0.4799999999999999,0.27
0.0,0.0,-1.0,-1.0,0.315
0.0,0.0,0.0,0.0,0.275
0.0,0.0,0.0,0.0,0.29
0.0,0.0,0.0,0.5039999999999992,0.24600000000000002
0.0,0.0,0.0,0.0,0.62
0.0,0.0,0.0,0.0,0.429
0.0,0.0,0.0,0.0,0.191
0.0,0.0,0.0,0.5900000000000003,0.16
0.0,0.0,-1.0,-1.0,0.139
0.0,0.0,0.0,0.611,0.139
0.0,0.0,0.611,0.0,0.139
0.0,0.0,0.0,0.611,0.139
0.0,0.0,-1.0,-1.0,0.139
0.41600000000000004,0.0,0.19499999999999995,0.0,0.139
0.231,0.0,0.0,0.38,0.139
0.026000000000000002,0.0,0.0,0.585,0.139
0.027,0.0,0.0,0.584,0.139
0.027,0.0,0.0,0.584,0.139
0.026000000000000002,0.0,0.0,0.6799999999999999,0.044000000000000004
0.026000000000000002,0.0,0.0,0.687,0.037000000000000005
0.018000000000000002,0.0,0.0,0.698,0.034
0.018000000000000002,0.0,0.0,0.6910000000000001,0.040999999999999995
0.032,0.0,0.0,0.6890000000000001,0.028999999999999998
0.024,0.0,0.0,0.706,0.02
0.035,0.0,0.0,0.6839999999999999,0.031
0.0,0.0,0.0,0.721,0.028999999999999998
0.0,0.0,0.5590914127423793,0.14990858725762068,0.040999999999999995
0.0,0.0,0.711,0.0,0.039
0.0,0.0,0.0,0.709,0.040999999999999995
0.0,0.0,0.0,0.716,0.034
0.0,0.0,0.715,0.0,0.035
0.0,0.0,-1.0,-1.0,0.043
0.0,0.0,0.0,0.74,0.028999999999999998
0.0,0.0,0.0,0.762,0.037000000000000005
0.0,0.0,0.0,0.0,0.051
0.0,0.0,-1.0,-1.0,0.391
0.0,0.0,0.0,0.4149999999999999,0.483
0.0,0.0,0.0,0.605,0.371
0.0,0.0,-1.0,-0.1857949999999896,0.35
0.0,0.0,-1.0,-1.0,0.33899999999999997
0.0,0.0,-1.0,-1.0,0.27699999999999997
0.2200000000000004,0.0,0.0,0.0,0.25
0.4040000000000007,0.0,0.0,0.7459999999999992,0.045
0.31300000000000056,0.0,0.0,0.8719999999999994,0.055
0.3,0.0,-1.0,-1.0,0.06
0.26100000000000045,0.0,0.0,0.0,0.11
0.2330000000000004,0.0,0.05699999999999961,1.0,0.06
0.12100000000000022,0.0,0.19899999999999984,1.0,0.06
0.009000000000000015,0.0,-1.0,0.0,0.07
0.004000000000000007,0.0,0.0,0.0,0.055
0.004000000000000007,0.0,0.10803324099722991,0.0,0.046
0.004000000000000007,0.0,1.0,0.0,0.099
0.0030000000000000053,0.0,-1.0,0.0,0.08
0.004000000000000007,0.0,0.0,0.0,0.099
0.014000000000000025,0.0,0.0,0.0,0.10099999999999999
0.0,0.0,0.0,0.0,0.095
0.0,0.0,0.0,0.0,0.095
0.0,0.0,0.0,0.0,0.06
0.0,0.0,1.0,0.0,0.183
0.0,0.0,1.0,0.0,0.537
0.0,0.0,0.0,0.0,0.519
0.0,0.0,0.0,0.0,0.17600000000000002
0.0,0.0,0.0,0.0,0.12300000000000001
0.0,0.0,1.0,0.0,0.037000000000000005
0.0,0.0,1.0,0.0,0.039
0.0,0.0,1.0,0.0,0.045
0.0,0.0,1.0,0.0,0.05
0.0,0.0,1.0,0.0,0.059000000000000004
0.0,0.0,1.0,0.0,0.031
0.0,0.0,1.0,0.0,0.039
0.0,0.0,1.0,0.0,0.040999999999999995
0.0,0.0,0.0,0.0,0.039
0.0,0.0,1.0,0.0,0.040999999999999995
0.0,0.0,1.0,0.0,0.045
0.0,0.0,1.0,0.0,0.045
0.0,0.0,-0.18458500000000352,0.0,0.149
0.112,0.0,0.994,0.0,0.085
0.019,0.0,1.0,0.0,0.07400000000000001
0.0,0.0,1.0,0.0,0.08
0.0,0.0,-0.0767125000000001,0.0,0.085
0.0,0.0,0.08499999999999996,1.0,0.059000000000000004
0.0,0.0,0.0,0.888,0.149
0.0,0.0,0.0,0.95,0.044000000000000004
0.0,0.0,-1.0,-1.0,0.049
0.0,0.0,0.0,0.859,0.081
0.0,0.0,-0.692165000000003,-0.8617774999999911,0.085
0.0,0.0,-1.0,-1.0,0.079
0.0,0.0,-1.0,-1.0,0.10099999999999999
0.0,0.0,-1.0,-1.0,0.09
0.0,0.0,-1.0,-1.0,0.14
0.0,0.0,0.0,0.0,0.18
0.0,0.0,0.0,0.589,0.17600000000000002
0.0,0.0,-1.0,-1.0,0.14300000000000002
0.0,0.0,0.0,0.0,0.09699999999999999
0.0,0.0,0.0,0.65,0.1
0.0,0.0,0.526,0.0,0.22399999999999998
0.0,0.0,-1.0,-1.0,0.225
0.0,0.0,0.0,0.0,0.221
0.0,0.0,0.0,0.0,0.264
0.0,0.0,0.0,0.475,0.275
0.0,0.0,0.0,0.0,0.235
0.0,0.0,0.0,0.0,0.226
0.0,0.0,0.0,0.0,0.254
0.0,0.0,0.0,0.509,0.24100000000000002
0.0,0.0,-1.0,-1.0,0.27899999999999997
0.0,0.0,0.0,0.51,0.24
0.0,0.0,0.0,0.455,0.295
0.0,0.0,0.0,0.47,0.28
0.0,0.0,-1.0,-1.0,0.226
0.0,0.0,0.0,0.565,0.185
0.0,0.0,0.0,0.561,0.18899999999999997
0.0,0.0,0.0,0.5649999999999997,0.185
0.0,0.0,0.0,0.585,0.165
0.0,0.0,0.0,0.6,0.15
0.0,0.0,0.0,0.6,0.15
0.0,0.0,0.0,0.599,0.151
0.0,0.0,0.0,0.601,0.149
0.0,0.0,0.0,0.6,0.15
0.0,0.0,0.0,0.6,0.15
0.0,0.0,0.0,0.6,0.15
0.0,0.0,0.0,0.5889999999999997,0.161
0.0,0.0,0.0,0.6,0.15
0.0,0.0,0.0,0.601,0.149
0.0,0.0,0.6,0.0,0.15
0.0,0.0,0.0,0.619,0.131
0.0,0.0,0.0,0.621,0.129
0.0,0.0,0.629,0.0,0.121
0.0,0.0,-1.0,-1.0,0.043
0.0,0.0,0.0,0.74,0.037000000000000005
0.0,0.0,0.0,0.75,0.044000000000000004
0.0,0.0,0.0,0.0,0.046
0.0,0.0,-1.0,-1.0,0.035
0.0,0.0,0.0,0.73,0.16399999999999998
0.0,0.0,0.0,0.3780332409972313,0.075
0.0,0.0,-1.0,-0.6100000000000065,0.084
0.0,0.0,-1.0,-1.0,0.055
0.0,0.0,-1.0,-1.0,0.071
0.0,0.0,0.0,0.0,0.06
0.0,0.0,0.07099999999999995,1.0,0.063
0.0,0.0,0.16500000000000004,1.0,0.051
0.0,0.0,-1.0,-1.0,0.044000000000000004
0.0,0.0,0.0,0.0,0.040999999999999995
0.0,0.0,0.33999999999999997,1.0,0.035
0.0,0.0,0.375,1.0,0.035
0.0,0.0,-1.0,0.0,0.026000000000000002
0.0,0.0,0.0,0.0,0.024
0.0,0.0,0.10803324099722991,0.0,0.039
0.0,0.0,1.0,0.0,0.121
0.0,0.0,-1.0,0.0,0.05
0.0,0.0,0.0,0.0,0.055
0.0,0.0,0.0,0.0,0.045
0.0,0.0,0.0,0.0,0.038
0.0,0.0,0.0,0.0,0.13699999999999998
0.0,0.0,0.0,0.0,0.085
0.0,0.0,1.0,0.0,0.07
0.0,0.0,1.0,0.0,0.08900000000000001
0.0,0.0,0.0,0.0,0.24
0.0,0.0,0.0,0.0,0.44799999999999995
0.0,0.0,0.0,0.0,0.255
0.0,0.0,1.0,0.0,0.1
0.0,0.0,1.0,0.0,0.225
0.0,0.0,1.0,0.0,0.084
0.0,0.0,1.0,0.0,0.066
0.0,0.0,1.0,0.0,0.06
0.0,0.0,1.0,0.0,0.046
0.0,0.0,1.0,0.0,0.039
0.0,0.0,1.0,0.0,0.04
0.0,0.0,0.0,0.0,0.059000000000000004
0.0,0.0,1.0,0.0,0.035
0.0,0.0,1.0,0.0,0.05
0.0,0.0,1.0,0.0,0.045
0.0,0.0,-0.1900000000000044,0.0,0.046
0.0,0.0,1.0,0.0,0.038
0.0,0.0,1.0,0.0,0.036000000000000004
0.0,0.0,1.0,0.0,0.049
0.0,0.0,-0.19403750000000006,0.0,0.051
0.0,0.0,0.135,1.0,0.045
0.0,0.0,0.08000000000000007,1.0,0.04
0.0,0.0,0.0,1.0,0.035
0.0,0.0,-1.0,-1.0,0.039
0.0,0.0,0.0,0.845,0.036000000000000004
0.0,0.0,-1.0,-1.0,0.055
0.0,0.0,-1.0,-1.0,0.06
0.0,0.0,-1.0,-1.0,0.055
0.0,0.0,-1.0,-1.0,0.078
0.0,0.0,-1.0,-1.0,0.077
0.0,0.0,0.0,0.0,0.066
0.0,0.0,0.0,0.694,0.1
0.0,0.0,-1.0,-1.0,0.061
0.0,0.0,0.0,0.0,0.055999999999999994
0.0,0.0,0.0,0.3713791944506352,0.064
0.0,0.0,0.6,0.0,0.15
0.0,0.0,-1.0,-1.0,0.15
0.0,0.0,0.0,0.0,0.17
0.0,0.0,0.0,0.0,0.21100000000000002
0.0,0.0,0.621,0.0,0.129
0.0,0.0,0.0,0.0,0.131
0.0,0.0,0.0,0.0,0.109
0.0,0.0,0.0,0.0,0.109
0.0,0.0,0.06722406979690264,0.5827759302030974,0.1
0.0,0.0,-1.0,-1.0,0.092
0.0,0.0,0.0,0.641,0.109
0.0,0.0,0.619,0.0,0.131
0.0,0.0,0.0,0.621,0.129
0.0,0.0,-1.0,-1.0,0.11599999999999999
0.0,0.0,0.0,0.711,0.039
0.0,0.0,0.0,0.711,0.039
0.0,0.0,0.709,0.0,0.040999999999999995
0.0,0.0,0.699,0.0,0.051
0.0,0.0,0.0,0.691,0.059000000000000004
0.0,0.0,0.0,0.695,0.055
0.0,0.0,0.0,0.706,0.044000000000000004
0.0,0.0,0.0,0.699,0.051
0.0,0.0,0.0,0.715,0.035
0.0,0.0,0.0,0.715,0.035
0.0,0.0,0.0,0.711,0.039
0.0,0.0,0.0,0.699,0.051
0.134,0.0,0.0,0.565,0.051
0.492,0.0,0.20399999999999996,0.0,0.054000000000000006
0.074,0.0,0.0,0.625,0.051
0.027,0.0,0.0,0.6800000000000002,0.043
0.027,0.0,0.0,0.6859999999999999,0.037000000000000005
0.027,0.0,0.0,0.689,0.034
0.027,0.0,-1.0,-1.0,0.027999999999999997
0.026000000000000002,0.0,0.0,0.712,0.047
0.023,0.0,0.0,0.739,0.033
0.022,0.0,0.0,0.0,0.04
0.05,0.0,-1.0,-1.0,0.040999999999999995
0.442,0.0,0.0,0.3080000000000001,0.028999999999999998
0.334,0.0,-0.37609972299170785,0.7870997229917078,0.034
0.31,0.0,-1.0,0.0,0.031
0.268,0.0,-1.0,-1.0,0.028999999999999998
0.263,0.0,-1.0,-1.0,0.05
0.23,0.0,0.0,0.485,0.065
0.132,0.0,0.0,0.42699999999999994,0.226
0.012,0.0,0.0,0.544,0.21899999999999997
0.003,0.0,-1.0,0.0,0.08
0.004,0.0,0.0,0.396,0.359
0.004,0.0,-0.05,0.0,0.818
0.004,0.0,0.0,0.377,0.408
0.004,0.0,-1.0,0.0,0.28
0.003,0.0,0.0,0.0,0.505
0.004,0.0,0.16703324099722983,0.0,0.151
0.003,0.0,0.9410000000000001,0.0,0.128
0.0,0.0,-1.0,0.0,0.122
0.0,0.0,0.0,0.0,0.13
0.0,0.0,0.0,0.0,0.3
0.0,0.0,0.0,0.0,0.284
0.0,0.0,0.0,0.0,0.575
0.0,0.0,0.0,0.0,0.429
0.0,0.0,0.877,0.0,0.408
0.0,0.0,1.0,0.0,0.381
0.0,0.0,0.0,0.0,0.389
0.0,0.0,0.0,0.0,0.34600000000000003
0.0,0.0,0.0,0.0,0.26899999999999996
0.0,0.0,1.0,0.0,0.134
0.0,0.0,1.0,0.0,0.502
0.0,0.0,1.0,0.0,0.272
0.0,0.0,1.0,0.0,0.135
0.0,0.0,1.0,0.0,0.106
0.0,0.0,1.0,0.0,0.091
0.0,0.0,1.0,0.0,0.109
0.0,0.0,1.0,0.0,0.096
0.0,0.0,0.0,0.0,0.059000000000000004
0.0,0.0,1.0,0.0,0.05
0.0,0.0,1.0,0.0,0.06
0.0,0.0,1.0,0.0,0.055
0.0,0.0,-0.07899250000000153,0.0,0.151
0.0,0.0,1.0,0.0,0.055
0.0,0.0,1.0,0.0,0.055
0.0,0.0,1.0,0.0,0.05
0.0,0.0,-0.22111250000000107,0.0,0.044000000000000004
0.0,0.0,0.14900000000000002,1.0,0.031
0.0,0.0,0.09600000000000009,1.0,0.039
0.0,0.0,0.0,1.0,0.046
0.0,0.0,-1.0,-1.0,0.04
0.0,0.0,0.0,0.931,0.059000000000000004
0.0,0.0,-1.0,-1.0,0.055
0.0,0.0,-1.0,-1.0,0.055
0.0,0.0,-1.0,-1.0,0.047
0.0,0.0,-1.0,-1.0,0.055
0.0,0.0,-1.0,-1.0,0.059000000000000004
0.0,0.0,0.0,0.0,0.059000000000000004
0.0,0.0,0.0,0.7140000000000001,0.055999999999999994
0.0,0.0,-1.0,-1.0,0.051
0.0,0.0,0.0,0.0,0.040999999999999995
0.0,0.0,0.19624653739613956,0.0,0.054000000000000006
0.0,0.0,0.0,0.61,0.14
0.0,0.0,-1.0,-1.0,0.16
0.0,0.0,0.0,0.0,0.17
