wm,dw,pv_bess,ev,critical
0.0,0.06,0.5209999999999999,0.0,0.16899999999999998
0.0,0.27899999999999997,0.0,0.0,0.151
0.0,0.233,-0.373,0.0,0.14
0.0,0.19399999999999998,-0.33499999999999996,0.0,0.141
0.0,0.293,0.323,0.0,0.134
0.0,0.0,-0.11600000000000033,0.0,0.11599999999999999
0.0,0.0,-0.11900000000000022,0.0,0.11900000000000001
0.0,0.0,-0.1260000000000001,0.0,0.126
0.0,0.0,0.0,0.0,0.124
0.0,0.0,-0.12000000000000033,0.0,0.12
0.0,0.0,-0.07000000000000028,0.0,0.07
0.0,0.0,-0.05500000000000016,0.0,0.055
0.0,0.0,-0.051000000000000156,0.0,0.051
0.0,0.0,-0.06400000000000028,0.0,0.064
0.0,0.0,-0.06500000000000017,0.0,0.065
0.0,0.0,-0.07400000000000029,0.0,0.07400000000000001
0.0,0.0,-0.05200000000000027,0.0,0.052000000000000005
0.0,0.0,-0.05400000000000027,0.0,0.054000000000000006
0.0,0.0,-0.05,0.0,0.05
0.0,0.0,0.4376731301939063,0.0,0.205
0.0,0.0,-0.18500000000000028,0.0,0.185
0.0,0.0,-0.2100000000000002,0.0,0.21
0.0,0.0,0.0,0.0,0.175
0.0,0.0,0.22825484764542983,0.0,0.10400000000000001
0.0,0.0,-0.1070000000000002,0.0,0.107
0.0,0.0,-0.0990000000000002,0.0,0.109
0.0,0.0,0.0,0.0,0.09
0.0,0.0,0.08864265927977871,0.0,0.085
0.0,0.0,-0.05900000000000016,0.0,0.08800000000000001
0.0,0.0,-0.02100000000000013,0.0,0.077
0.0,0.0,0.008999999999997677,0.0,0.055999999999999994
0.0,0.0,-0.008122499999997902,0.0,0.175
0.0,0.0,0.0459999999999976,0.0,0.063
0.0,0.0,0.0899999999999983,0.0,0.055999999999999994
0.0,0.0,0.10899999999999932,0.0,0.036000000000000004
0.0,0.0,0.07999999999999852,0.0,0.049
0.0,0.0,0.10199999999999831,0.0,0.028999999999999998
0.0,0.0,0.14799999999999858,0.0,0.051
0.0,0.0,0.11199999999999855,0.0,0.057999999999999996
0.0,0.0,0.9050000000000001,0.0,0.111
0.0,0.0,0.21599999999999975,0.0,0.064
0.0,0.0,0.19899999999999984,0.0,0.051
0.0,0.0,0.9490000000000001,0.0,0.055999999999999994
0.0,0.0,0.9219999999999999,0.0,0.073
0.0,0.0,0.04899999999999971,0.0,0.191
0.0,0.0,0.1549999999999998,0.0,0.065
0.0,0.0,0.9059999999999999,0.0,0.049
0.0,0.0,0.883,0.0,0.057
0.0,0.0,0.867,0.0,0.053
0.0,0.0,0.825,0.0,0.06
0.0,0.0,0.738,0.0,0.122
0.0,0.0,0.769,0.0,0.055999999999999994
0.0,0.0,0.736,0.0,0.07400000000000001
0.0,0.0,0.735,0.0,0.064
0.0,0.0,0.74,0.0,0.046
0.0,0.0,0.719,0.0,0.051
0.0,0.0,0.711,0.0,0.049
0.0,0.0,0.709,0.0,0.040999999999999995
0.0,0.0,0.706,0.0,0.044000000000000004
0.0,0.0,0.71,0.0,0.04
0.0,0.0,0.708,0.0,0.042
0.0,0.0,0.657,0.0,0.09300000000000001
0.0,0.0,-0.1,0.0,0.1
0.0,0.0,-0.0950000000000002,0.0,0.095
0.0,0.0,-0.351,1.0,0.10099999999999999
0.0,0.0,-0.4606224999999879,1.0,0.184
0.0,0.0,-1.0,1.0,0.69
0.0,0.0,-1.0,1.0,0.455
0.0,0.0,-1.0,1.0,0.251
0.0,0.0,-1.0,1.0,0.16
0.0,0.0,-0.22399999999999998,0.0,0.22399999999999998
0.0,0.0,-0.2350000000000001,0.0,0.235
0.0,0.0,-0.26,0.0,0.26
0.0,0.0,-0.2300000000000002,0.0,0.23
0.0,0.0,-0.2260000000000002,0.0,0.226
0.0,0.0,-0.28900000000000015,0.0,0.289
0.0,0.0,-0.2300000000000002,0.0,0.23
0.0,0.0,-0.24100000000000033,0.0,0.24100000000000002
0.0,0.0,-0.28900000000000015,0.0,0.289
0.0,0.0,-0.28700000000000014,0.0,0.287
0.0,0.0,-0.31300000000000017,0.0,0.313
0.0,0.0,-0.26,0.0,0.26
0.0,0.0,-0.2050000000000003,0.0,0.205
0.0,0.0,-0.2,0.0,0.2
0.0,0.0,-0.26100000000000034,0.0,0.261
0.0,0.0,-0.22399999999999998,0.0,0.22399999999999998
0.0,0.0,-0.19600000000000017,0.0,0.196
0.0,0.0,-0.18900000000000028,0.0,0.18899999999999997
0.0,0.0,-0.19000000000000017,0.0,0.19
0.0,0.0,-0.1260000000000001,0.0,0.126
0.0,0.0,-0.10400000000000031,0.0,0.10400000000000001
0.0,0.0,-0.12000000000000033,0.0,0.12
0.0,0.0,-0.1010000000000002,0.0,0.10099999999999999
0.0,0.0,-0.1050000000000002,0.0,0.105
0.0,0.0,-0.10400000000000031,0.0,0.10400000000000001
0.0,0.0,-0.1050000000000002,0.0,0.105
0.0,0.0,0.0,0.0,0.11599999999999999
0.0,0.0,-0.10900000000000021,0.0,0.109
0.0,0.0,-0.1,0.0,0.1
0.0,0.0,-0.1,0.0,0.1
0.0,0.0,-0.10900000000000021,0.0,0.109
0.0,0.0,-0.11100000000000021,0.0,0.111
0.0,0.0,-0.12000000000000033,0.0,0.12
0.0,0.0,-0.11500000000000021,0.0,0.115
0.0,0.0,-0.1050000000000002,0.0,0.105
0.0,0.0,-0.1,0.0,0.1
0.0,0.0,-0.10600000000000032,0.0,0.106
0.0,0.0,-0.10900000000000021,0.0,0.109
0.0,0.0,-0.061000000000000165,0.0,0.061
0.0,0.0,-0.05400000000000027,0.0,0.054000000000000006
0.0,0.0,-0.05,0.0,0.05
0.0,0.0,-0.05,0.0,0.05
0.0,0.0,-0.05500000000000016,0.0,0.055
0.0,0.0,-0.05600000000000027,0.0,0.055999999999999994
0.0,0.0,-0.07000000000000028,0.0,0.07
0.0,0.0,-0.345,0.0,0.345
0.0,0.0,-0.254,0.0,0.254
0.0,0.0,-0.19000000000000017,0.0,0.19
0.0,0.0,-0.11600000000000033,0.0,0.11599999999999999
0.0,0.0,-0.14900000000000024,0.0,0.149
0.0,0.0,-0.11600000000000033,0.0,0.11599999999999999
0.0,0.0,-0.11400000000000032,0.0,0.12300000000000001
0.0,0.0,0.0,0.0,0.121
0.0,0.0,0.2504155124653747,0.0,0.114
0.0,0.0,-0.07600000000000029,0.0,0.115
0.0,0.0,-0.07500000000000018,0.0,0.121
0.0,0.0,-0.07500000000000018,0.0,0.146
0.0,0.0,0.030999999999999805,0.0,0.054000000000000006
0.0,0.0,0.07599999999999973,0.0,0.033
0.0,0.0,0.07999999999999974,0.0,0.04
0.0,0.0,0.03899999999999981,0.0,0.06
0.0,0.0,0.04599999999999982,0.0,0.045
0.0,0.0,0.08899999999999975,0.0,0.04
0.0,0.0,0.15100000000000002,0.0,0.040999999999999995
0.0,0.0,0.129,0.0,0.05
0.0,0.0,0.849,0.0,0.055999999999999994
0.0,0.0,0.07999999999999985,0.0,0.096
0.0,0.0,0.17499999999999982,0.0,0.084
0.0,0.0,0.7435484764543077,0.0,0.073
0.0,0.0,0.9299999999999999,0.0,0.061
0.0,0.0,-0.07000000000000028,0.0,0.324
0.0,0.0,0.07199999999999973,0.0,0.147
0.0,0.0,0.891,0.0,0.051
0.0,0.0,0.881,0.0,0.063
0.0,0.0,0.879,0.0,0.055999999999999994
0.0,0.0,0.8709999999999999,0.0,0.057999999999999996
0.0,0.0,0.835,0.0,0.055999999999999994
0.0,0.0,0.729,0.0,0.129
0.0,0.0,0.7600000000000001,0.0,0.062
0.0,0.0,0.7400000000000001,0.0,0.055
0.0,0.0,0.716,0.0,0.064
0.0,0.0,0.699,0.0,0.08
0.0,0.0,0.665,0.0,0.085
0.0,0.0,0.595,0.0,0.155
0.0,0.0,0.565,0.0,0.185
0.0,0.0,0.5760000000000001,0.0,0.174
0.0,0.0,0.594,0.0,0.156
0.0,0.0,0.486,0.0,0.264
0.0,0.0,-0.27,0.0,0.27
0.0,0.0,-0.17000000000000015,0.0,0.17
0.0,0.0,-0.41,1.0,0.16
0.0,0.0,-1.0,1.0,0.226
0.0,0.0,-1.0,1.0,0.19399999999999998
0.0,0.0,-1.0,1.0,0.235
0.0,0.0,-1.0,1.0,0.19
0.0,0.0,-1.0,1.0,0.196
0.0,0.0,-0.18900000000000028,0.0,0.18899999999999997
0.0,0.0,-0.18500000000000028,0.0,0.185
0.0,0.0,-0.19000000000000017,0.0,0.19
0.0,0.0,-0.19100000000000028,0.0,0.191
0.0,0.0,-0.17500000000000027,0.0,0.175
0.0,0.0,-0.20400000000000018,0.0,0.204
0.0,0.0,-0.2160000000000002,0.0,0.21600000000000003
0.0,0.0,-0.17000000000000015,0.0,0.17
0.0,0.0,-0.30400000000000027,0.0,0.304
0.0,0.0,-0.19600000000000017,0.0,0.196
0.0,0.0,-0.1990000000000003,0.0,0.19899999999999998
0.0,0.0,-0.2350000000000001,0.0,0.235
0.0,0.0,-0.2350000000000001,0.0,0.235
0.0,0.0,-0.18500000000000028,0.0,0.185
0.0,0.0,-0.11500000000000021,0.0,0.115
0.0,0.0,-0.11500000000000021,0.0,0.115
0.0,0.0,-0.1050000000000002,0.0,0.105
0.0,0.0,-0.11000000000000032,0.0,0.11
0.0,0.0,-0.11100000000000021,0.0,0.111
0.0,0.0,-0.10900000000000021,0.0,0.109
0.0,0.0,-0.10900000000000021,0.0,0.109
0.0,0.0,-0.12200000000000011,0.0,0.122
0.0,0.0,-0.11900000000000022,0.0,0.11900000000000001
0.0,0.0,-0.11100000000000021,0.0,0.111
0.0,0.0,-0.11400000000000032,0.0,0.114
0.0,0.0,-0.11000000000000032,0.0,0.11
0.0,0.0,0.0,0.0,0.11599999999999999
0.0,0.0,-0.11900000000000022,0.0,0.11900000000000001
0.0,0.0,-0.1260000000000001,0.0,0.126
0.0,0.0,-0.10900000000000021,0.0,0.109
0.0,0.0,-0.11500000000000021,0.0,0.115
0.0,0.0,-0.11600000000000033,0.0,0.11599999999999999
0.0,0.0,-0.12400000000000033,0.0,0.124
0.0,0.0,-0.121,0.0,0.121
0.0,0.0,-0.12400000000000033,0.0,0.124
0.0,0.0,-0.10900000000000021,0.0,0.109
0.0,0.0,-0.0800000000000003,0.0,0.08
0.0,0.0,-0.061000000000000165,0.0,0.061
0.0,0.0,-0.07000000000000028,0.0,0.07
0.0,0.0,-0.07100000000000017,0.0,0.071
0.0,0.0,-0.060000000000000275,0.0,0.06
0.0,0.0,-0.05400000000000027,0.0,0.054000000000000006
0.0,0.0,-0.051000000000000156,0.0,0.051
0.0,0.0,-0.05700000000000016,0.0,0.057
0.0,0.0,-0.05700000000000016,0.0,0.057
0.0,0.0,-0.060000000000000275,0.0,0.06
0.0,0.0,-0.05600000000000027,0.0,0.055999999999999994
0.0,0.0,-0.049000000000000155,0.0,0.049
0.0,0.0,-0.051000000000000156,0.0,0.051
0.0,0.0,-0.05300000000000016,0.0,0.053
0.0,0.0,-0.061000000000000165,0.0,0.061
0.0,0.0,-0.07000000000000028,0.0,0.08199999999999999
0.0,0.0,0.0,0.0,0.209
0.0,0.0,0.6839999999999999,0.0,0.085
0.0,0.0,-0.05999999999999989,0.0,0.099
0.389,0.0,-0.525,0.0,0.187
0.39300000000000224,0.0,0.032008310249307566,0.0,0.095
0.025000000000000022,0.0,0.36100000000000004,0.0,0.45899999999999996
0.026000000000000002,0.0,-0.383,0.0,0.461
0.026000000000000002,0.0,-0.004000000000000226,0.0,0.099
0.026000000000002077,0.0,0.0,0.0,0.09
0.025,0.0,0.11080332409972664,0.0,0.11
0.025,0.0,-0.03500000000000014,0.0,0.121
0.025000000000002076,0.0,-0.03400000000000207,0.0,0.127
0.02100000000000002,0.0,-0.031000000000001082,0.0,0.133
0.031000000000002303,0.0,0.7289999999999976,0.0,0.109
0.0,0.0,0.0,0.0,0.23600000000000002
0.0,0.0,0.0,0.0,0.54
0.0,0.0,0.3220000000000001,0.0,0.588
0.0,0.0,0.415,0.0,0.516
0.0,0.0,0.020999999999996577,0.0,0.193
0.0,0.0,0.696,0.0,0.228
0.0,0.0,0.782,0.0,0.129
0.107,0.0,0.569,0.0,0.243
0.266,0.0,0.24200000000000002,0.0,0.39799999999999996
0.017,0.0,0.689,0.0,0.14800000000000002
0.016999999999999904,0.0,0.6580000000000003,0.0,0.175
0.018000000000000002,0.0,0.567,0.0,0.237
0.016999999999999904,0.0,0.548,0.0,0.253
0.018000000000000002,0.0,0.611,0.0,0.177
0.018000000000000002,0.0,0.5429999999999999,0.0,0.209
0.018000000000000002,0.0,0.5569999999999999,0.0,0.19399999999999998
0.031,0.0,0.503,0.0,0.21600000000000003
0.0,0.0,0.561,0.0,0.18899999999999997
0.0,0.0,0.5549999999999999,0.0,0.195
0.0,0.0,0.499,0.0,0.251
0.0,0.0,0.156,0.0,0.594
0.0,0.0,0.259,0.0,0.491
0.0,0.0,0.29000000000000004,0.0,0.46
0.0,0.0,0.0,0.0,0.495
0.0,0.0,-1.0,1.0,0.8640000000000001
0.0,0.0,-0.931,1.0,0.6809999999999999
0.0,0.0,-1.0,1.0,0.509
0.0,0.0,-1.0,1.0,0.731
0.0,0.0,-0.8140000000000001,1.0,0.564
0.0,0.0,-1.0,1.0,0.335
0.0,0.0,-0.30599999999999994,0.0,0.306
0.0,0.0,-0.09899999999999975,0.0,0.099
0.0,0.0,-0.07099999999999973,0.0,0.071
0.0,0.0,-0.06399999999999983,0.0,0.064
0.0,0.0,-0.05499999999999983,0.0,0.055
0.0,0.0,0.0,0.0,0.055999999999999994
0.0,0.0,-0.052999999999999825,0.0,0.053
0.0,0.0,-0.11699999999999999,0.0,0.11699999999999999
0.049,0.0,-0.26799999999999996,0.0,0.21899999999999997
0.43700000000000006,0.0,0.11299999999999999,0.0,0.2
0.34299999999999997,0.0,-0.5229999999999997,0.0,0.18
0.312,0.0,-0.4819999999999998,0.0,0.17
0.28800000000000003,0.0,0.0,0.0,0.17
0.282,0.0,0.27299999999999996,0.0,0.195
0.242,0.0,-0.4179999999999998,0.0,0.17600000000000002
0.016,0.0,-0.22499999999999987,0.0,0.209
0.239,0.274,0.0,0.0,0.2
0.309,0.18700000000000003,0.05400000000000002,0.0,0.2
0.282,0.23800000000000007,-0.7099999999999999,0.0,0.19
0.263,0.32600000000000007,-0.02899999999999998,0.0,0.19
0.032,0.2,0.0,0.0,0.215
0.004,0.0,-0.21999999999999986,0.0,0.21600000000000003
0.004,0.0,0.0,0.0,0.17
0.004,0.0,0.0,0.0,0.149
0.003,0.0,-0.0759074999999986,0.0,0.14
0.004,0.0,0.0,0.0,0.16
0.004,0.0,0.586,0.0,0.16
0.004,0.0,0.0,0.0,0.151
0.003,0.0,-0.14200000000000002,0.0,0.139
0.0,0.0,-0.14000000000000012,0.0,0.14
0.0,0.0,0.6,0.0,0.15
0.0,0.0,-0.161,0.0,0.161
0.0,0.0,-0.16,0.0,0.16
0.0,0.0,-0.06499999999999995,0.0,0.065
0.0,0.0,0.1802049861495867,0.0,0.054000000000000006
0.0,0.0,-0.05900000000000016,0.0,0.059000000000000004
0.0,0.0,-0.05700000000000016,0.0,0.057
0.0,0.0,-0.06400000000000028,0.0,0.064
0.0,0.0,-0.05500000000000016,0.0,0.055
0.0,0.0,-0.051000000000000156,0.0,0.051
0.0,0.0,-0.049000000000000155,0.0,0.049
0.0,0.0,-0.051000000000000156,0.0,0.051
0.0,0.0,-0.05400000000000027,0.0,0.054000000000000006
0.0,0.0,-0.06500000000000017,0.0,0.065
0.0,0.0,-0.060000000000000275,0.0,0.06
0.0,0.0,0.10526315789473731,0.0,0.051
0.0,0.0,-0.04400000000000026,0.0,0.044000000000000004
0.0,0.0,-0.051000000000000156,0.0,0.051
0.0,0.0,0.0,0.0,0.053
0.0,0.0,0.3601108033241002,0.0,0.066
0.0,0.0,-0.05600000000000027,0.0,0.068
0.0,0.0,-0.2690000000000002,0.0,0.26899999999999996
0.22,0.0,0.07724376731301985,0.0,0.36
0.295,0.0,0.31499999999999995,0.0,0.16899999999999998
0.016,0.0,-0.276,0.0,0.299
0.017,0.0,-0.07800000000000029,0.0,0.126
0.015,0.0,0.0,0.0,0.14
0.0,0.0,0.7300000000000002,0.0,0.185
0.0,0.0,-0.25,0.0,0.391
0.20700000000000024,0.0,-0.34600000000000025,0.0,0.192
0.013000000000000001,0.0,0.014157894736842884,0.0,0.243
0.013000000000000001,0.0,0.519,0.0,0.247
0.013000000000000012,0.0,-0.29500000000000004,0.0,0.311
0.015000000000000013,0.0,-0.24900000000000053,0.0,0.265
0.033000000000000224,0.0,0.0,0.0,0.21
0.0030000000000002525,0.0,0.5769999999999997,0.0,0.195
0.0,0.0,0.0,0.0,0.195
0.0,0.0,0.0,0.0,0.281
0.0,0.0,0.655,0.0,0.165
0.0,0.0,0.5609999999999999,0.0,0.264
0.0,0.0,-0.18500000000000028,0.0,0.24100000000000002
0.0,0.0,0.33,0.0,0.45899999999999996
0.0,0.0,0.24,0.0,0.54
0.0,0.0,0.37,0.0,0.425
0.0,0.0,0.47,0.0,0.319
0.0,0.0,0.29000000000000004,0.0,0.496
0.0,0.0,0.45499999999999996,0.0,0.345
0.0,0.0,0.45499999999999996,0.0,0.335
0.0,0.0,0.63,0.0,0.17600000000000002
0.0,0.0,0.634,0.0,0.14
0.0,0.0,0.641,0.0,0.124
0.0,0.0,0.614,0.0,0.146
0.0,0.0,0.621,0.0,0.138
0.0,0.0,0.62,0.0,0.13
0.0,0.0,0.609,0.0,0.141
0.0,0.0,0.49,0.0,0.26
0.203,0.0,0.198,0.0,0.349
0.012,0.0,0.548,0.0,0.19
0.012,0.0,0.5429999999999999,0.0,0.195
0.021,0.0,0.0,0.0,0.21
0.004,0.0,-0.44900000000000007,1.0,0.195
0.0,0.0,-0.44100000000000006,1.0,0.191
0.0,0.0,-1.0,1.0,0.18899999999999997
0.0,0.0,-1.0,1.0,0.18
0.0,0.0,-0.4399999999999997,1.0,0.19
0.0,0.0,-1.0,1.0,0.255
0.0,0.0,-0.3,0.0,0.3
0.0,0.0,-0.301,0.0,0.301
0.0,0.0,-0.289,0.0,0.289
0.0,0.0,-0.245,0.0,0.245
0.0,0.0,-0.226,0.0,0.226
0.0,0.0,0.0,0.0,0.24
0.0,0.0,-0.574,0.0,0.574
0.0,0.0,-0.57,0.0,0.57
0.0,0.0,-0.305,0.0,0.305
0.0,0.0,0.505,0.0,0.245
0.0,0.0,-0.23099999999999993,0.0,0.231
0.0,0.0,-0.2089999999999999,0.0,0.209
0.0,0.0,-0.21100000000000219,0.0,0.21100000000000002
0.0,0.0,0.281,0.0,0.469
0.0,0.0,-0.51,0.0,0.51
0.0,0.0,-0.396,0.0,0.396
0.0,0.0,-0.17709999999999979,0.0,0.42
0.0,0.0,0.0,0.0,0.344
0.0,0.0,-0.13,0.0,0.13
0.0,0.0,0.0,0.0,0.085
0.0,0.0,-0.040999999999999925,0.0,0.040999999999999995
0.0,0.0,-0.038999999999999924,0.0,0.039
0.0,0.0,-0.04499999999999993,0.0,0.045
0.0,0.0,-0.05,0.0,0.05
0.0,0.0,-0.055999999999999994,0.0,0.055999999999999994
0.0,0.0,0.0,0.0,0.034
0.31,0.0,0.39399999999999996,0.0,0.046
0.307,0.0,0.0,0.0,0.044000000000000004
0.057,0.0,-0.11199999999999993,0.0,0.055
0.003,0.0,-0.059,0.0,0.055999999999999994
0.004,0.0,0.702,0.0,0.044000000000000004
0.004,0.0,-0.04499999999999993,0.0,0.040999999999999995
0.003,0.0,-0.042,0.0,0.039
0.004,0.0,-0.045,0.0,0.040999999999999995
0.003,0.0,0.0,0.0,0.044000000000000004
0.004,0.0,-0.05,0.0,0.046
0.016,0.0,-0.060000000000000005,0.0,0.044000000000000004
0.0,0.0,-0.036000000000000004,0.0,0.036000000000000004
0.0,0.0,-0.039,0.0,0.039
0.0,0.0,-0.035,0.0,0.035
0.0,0.0,-0.045,0.0,0.045
0.0,0.0,-0.05600000000000027,0.0,0.055999999999999994
0.0,0.0,-0.04400000000000026,0.0,0.044000000000000004
0.0,0.0,-0.135,0.0,0.135
0.0,0.0,-0.45899999999999996,0.0,0.45899999999999996
0.0,0.0,0.584,0.0,0.166
0.0,0.0,-0.361,0.0,0.361
0.0,0.0,-0.184,0.0,0.184
0.0,0.0,0.0,0.0,0.12
0.0,0.0,0.149584487534626,0.0,0.08
0.0,0.0,-0.094,0.0,0.094
0.0,0.0,-0.04099999999999995,0.0,0.040999999999999995
0.0,0.0,0.0,0.0,0.045
0.0,0.0,0.03324099722991684,0.0,0.045
