,wm,dw,pv_bess,ev,critical
646,0.0,0.0,0,0.0,0.028999999999999998
647,0.0,0.0,0,0.0,0.03
648,0.0,0.0,0,0.7090000000000001,0.040999999999999995
649,0.0,0.0,0,0.0,0.049
650,0.0,0.0,0,0.0,0.05
651,0.0,0.0,0,0.0,0.044000000000000004
652,0.0,0.0,0,0.0,0.046
653,0.0,0.0,0,0.0,0.039
654,0.0,0.0,0,0.0,0.046
655,0.0,0.0,0,0.0,0.055
656,0.0,0.0,0,0.0,0.184
657,0.0,0.0,0,0.0,0.08900000000000001
658,0.0,0.0,0,0.0,0.126
659,0.0,0.0,0,0.0,0.064
660,0.0,0.0,0,0.0,0.075
661,0.0,0.0,0,0.0,0.049
662,0.0,0.0,0,0.0,0.05
663,0.0,0.0,0,0.694,0.055999999999999994
664,0.0,0.0,0,0.0,0.044000000000000004
665,0.0,0.0,0,0.0,0.040999999999999995
666,0.0,0.0,0,0.0,0.03
667,0.0,0.0,0,0.0,0.031
668,0.0,0.0,0,0.0,0.028999999999999998
669,0.0,0.0,0,0.0,0.049
670,0.0,0.0,0,0.0,0.025
671,0.0,0.0,0,0.0,0.066
